referring_file,line_or_key,referenced_path,reference_type,proposed_replacement,migration_risk,automatic_or_manual_update,validation_method
tests/test_process_dune_market_prices.py,121,directory_path = Path(directory),dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
tests/test_process_dune_market_prices.py,124,"raw_path.write_text(""not,the,authorised,file\n"", encoding=""utf-8"")",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
tests/test_process_dune_market_prices.py,125,"report_path.write_text('{""validation_passed"": true}\n', encoding=""utf-8"")",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
tests/test_tranche_b_vault_initialisation.py,3,__future__,python_import,__future__,low_external_import,retain,compileall
tests/test_tranche_b_vault_initialisation.py,5,dataclasses,python_import,dataclasses,low_external_import,retain,compileall
tests/test_tranche_b_vault_initialisation.py,6,pathlib,python_import,pathlib,low_external_import,retain,compileall
tests/test_tranche_b_vault_initialisation.py,7,sys,python_import,sys,low_external_import,retain,compileall
tests/test_tranche_b_vault_initialisation.py,9,numpy,python_import,numpy,low_external_import,retain,compileall
tests/test_tranche_b_vault_initialisation.py,10,pandas,python_import,pandas,low_external_import,retain,compileall
tests/test_tranche_b_vault_initialisation.py,11,pytest,python_import,pytest,low_external_import,retain,compileall
tests/test_tranche_b_vault_initialisation.py,12,yaml,python_import,yaml,low_external_import,retain,compileall
tests/test_tranche_b_vault_initialisation.py,15,REPOSITORY_ROOT = Path(__file__).resolve().parents[1],dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
tests/test_tranche_b_vault_initialisation.py,18,if str(path) not in sys.path:,dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
tests/test_tranche_b_vault_initialisation.py,19,"sys.path.insert(0, str(path))",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
tests/test_tranche_b_vault_initialisation.py,21,experiments,python_import,experiments,low_external_import,retain,compileall
tests/test_tranche_b_vault_initialisation.py,22,empirical_config,python_import,dai_sim.inputs.configuration,high_import,codemod_then_manual_review,import smoke; compileall; pytest; Experiments 1-5 regression
tests/test_tranche_b_vault_initialisation.py,23,simulation,python_import,dai_sim.model.simulation,high_import,codemod_then_manual_review,import smoke; compileall; pytest; Experiments 1-5 regression
tests/test_tranche_b_vault_initialisation.py,24,vault,python_import,dai_sim.model.vault,high_import,codemod_then_manual_review,import smoke; compileall; pytest; Experiments 1-5 regression
tests/test_tranche_b_vault_initialisation.py,25,vault_initialisation,python_import,dai_sim.inputs.vaults,high_import,codemod_then_manual_review,import smoke; compileall; pytest; Experiments 1-5 regression
tests/test_tranche_b_vault_initialisation.py,127,config/empirical/sensitivity/phase2_empirical_parametric_truncated.yaml,literal_path,config/sensitivities/vaults/parametric_truncated.yaml,high_path,mapping_driven_then_manual_review,profile parse; runtime equivalence
tests/test_tranche_b_vault_initialisation.py,232,"payload = yaml.safe_load(DEFAULT_TRANCHE_B_CONFIG_PATH.read_text(encoding=""utf-8""))",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
tests/test_tranche_b_vault_initialisation.py,235,"bad.write_text(yaml.safe_dump(payload), encoding=""utf-8"")",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
tests/test_tranche_b_vault_initialisation.py,241,scripts,python_import,scripts,low_external_import,retain,compileall
tests/test_tranche_b_vault_initialisation.py,251,config/empirical/data/vault_initialisation_pools_manifest.json,literal_path,data/vaults/model_inputs/initialisation/manifest.json,high_path,mapping_driven_then_manual_review,profile parse; runtime equivalence
tests/test_tranche_b_vault_initialisation.py,252,".read_text(encoding=""utf-8"")",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
tests/test_tranche_c_environment_inputs.py,3,__future__,python_import,__future__,low_external_import,retain,compileall
tests/test_tranche_c_environment_inputs.py,5,dataclasses,python_import,dataclasses,low_external_import,retain,compileall
tests/test_tranche_c_environment_inputs.py,6,pathlib,python_import,pathlib,low_external_import,retain,compileall
tests/test_tranche_c_environment_inputs.py,7,sys,python_import,sys,low_external_import,retain,compileall
tests/test_tranche_c_environment_inputs.py,9,numpy,python_import,numpy,low_external_import,retain,compileall
tests/test_tranche_c_environment_inputs.py,10,pandas,python_import,pandas,low_external_import,retain,compileall
tests/test_tranche_c_environment_inputs.py,11,pytest,python_import,pytest,low_external_import,retain,compileall
tests/test_tranche_c_environment_inputs.py,14,REPOSITORY_ROOT = Path(__file__).resolve().parents[1],dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
tests/test_tranche_c_environment_inputs.py,17,if str(path) not in sys.path:,dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
tests/test_tranche_c_environment_inputs.py,18,"sys.path.insert(0, str(path))",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
tests/test_tranche_c_environment_inputs.py,20,empirical_config,python_import,dai_sim.inputs.configuration,high_import,codemod_then_manual_review,import smoke; compileall; pytest; Experiments 1-5 regression
tests/test_tranche_c_environment_inputs.py,21,environment_inputs,python_import,dai_sim.inputs.environment,high_import,codemod_then_manual_review,import smoke; compileall; pytest; Experiments 1-5 regression
tests/test_tranche_c_environment_inputs.py,26,experiments,python_import,experiments,low_external_import,retain,compileall
tests/test_tranche_c_environment_inputs.py,27,gas_process,python_import,dai_sim.inputs.gas,high_import,codemod_then_manual_review,import smoke; compileall; pytest; Experiments 1-5 regression
tests/test_tranche_c_environment_inputs.py,34,liquidation,python_import,dai_sim.model.liquidation,high_import,codemod_then_manual_review,import smoke; compileall; pytest; Experiments 1-5 regression
tests/test_tranche_c_environment_inputs.py,35,market_bootstrap,python_import,dai_sim.inputs.market,high_import,codemod_then_manual_review,import smoke; compileall; pytest; Experiments 1-5 regression
tests/test_tranche_c_environment_inputs.py,43,price_process,python_import,dai_sim.model.collateral_prices,high_import,codemod_then_manual_review,import smoke; compileall; pytest; Experiments 1-5 regression
tests/test_tranche_c_environment_inputs.py,44,simulation,python_import,dai_sim.model.simulation,high_import,codemod_then_manual_review,import smoke; compileall; pytest; Experiments 1-5 regression
tests/test_tranche_c_environment_inputs.py,70,"frame.to_csv(path, index=False, lineterminator=""\n"")",dynamic_path_operation,<review against central dai_sim.common.paths resolver>,high_dynamic_path,manual,targeted unit test plus CLI smoke from repository root
config/empirical/data/liquidation_arrival_pools_manifest.json,32,config/empirical/data/liquidation_arrival_hourly_pool.csv,literal_path,data/liquidations/model_inputs/arrival/hourly_pool.csv,high_path,mapping_driven_then_manual_review,profile parse; runtime equivalence
config/empirical/data/liquidation_arrival_pools_manifest.json,37,config/empirical/data/liquidation_sequence_pool.csv,literal_path,data/liquidations/model_inputs/arrival/sequence_pool.csv,high_path,mapping_driven_then_manual_review,profile parse; runtime equivalence
config/empirical/data/liquidation_arrival_pools_manifest.json,49,data/processed/estimation/phase2c_liquidations/liquidation_sequence_estimates.csv,literal_path,outputs/diagnostics/calibration/phase2c_liquidations/liquidation_sequence_estimates.csv,high_path,mapping_driven_then_manual_review,existence; manifest/checksum/path-metadata reconciliation
config/empirical/data/liquidation_arrival_pools_manifest.json,50,data/processed/vaults/representative_regimes/terra_cefi_2022-05-05_2022-06-20/bark_grab_linkage.csv,literal_path,data/vaults/processed/representative_regimes/terra_cefi_2022-05-05_2022-06-20/bark_grab_linkage.csv,high_path,mapping_driven_then_manual_review,existence; manifest/checksum/path-metadata reconciliation
config/empirical/data/liquidation_arrival_pools_manifest.json,51,data/processed/vaults/representative_regimes/terra_cefi_2022-05-05_2022-06-20/liquidation_sequence_summary.csv,literal_path,data/vaults/processed/representative_regimes/terra_cefi_2022-05-05_2022-06-20/liquidation_sequence_summary.csv,high_path,mapping_driven_then_manual_review,existence; manifest/checksum/path-metadata reconciliation
config/empirical/data/liquidation_arrival_pools_manifest.json,52,data/processed/vaults/representative_regimes/terra_cefi_2022-05-05_2022-06-20/stress_tail_diagnostics.csv,literal_path,data/vaults/processed/representative_regimes/terra_cefi_2022-05-05_2022-06-20/stress_tail_diagnostics.csv,high_path,mapping_driven_then_manual_review,existence; manifest/checksum/path-metadata reconciliation
config/empirical/phase2_empirical_liquidation_arrivals.yaml,9,config/empirical/tranche_a_manifest.json,literal_path,data/protocol/provenance/parameter_adoption/manifest.json,high_path,mapping_driven_then_manual_review,profile parse; runtime equivalence
config/empirical/phase2_empirical_liquidation_arrivals.yaml,38,config/empirical/data/vault_initialisation_pools.csv,literal_path,data/vaults/model_inputs/initialisation/pool.csv,high_path,mapping_driven_then_manual_review,profile parse; runtime equivalence
config/empirical/phase2_empirical_liquidation_arrivals.yaml,70,config/empirical/data/market_gas_hourly_pool.csv,literal_path,data/market/model_inputs/environment_blocks/pool.csv,high_path,mapping_driven_then_manual_review,profile parse; runtime equivalence
config/empirical/phase2_empirical_liquidation_arrivals.yaml,82,config/empirical/data/liquidation_gas_pool.csv,literal_path,data/liquidations/model_inputs/keeper_gas/pool.csv,high_path,mapping_driven_then_manual_review,profile parse; runtime equivalence
config/empirical/phase2_empirical_liquidation_arrivals.yaml,93,config/empirical/data/liquidation_arrival_hourly_pool.csv,literal_path,data/liquidations/model_inputs/arrival/hourly_pool.csv,high_path,mapping_driven_then_manual_review,profile parse; runtime equivalence
config/empirical/sensitivity/phase2_empirical_liquidation_arrivals_capacity_lower.yaml,2,config/empirical/phase2_empirical_liquidation_arrivals.yaml,literal_path,config/profiles/empirical.yaml,high_path,mapping_driven_then_manual_review,profile parse; runtime equivalence
config/empirical/sensitivity/phase2_empirical_liquidation_arrivals_capacity_upper.yaml,2,config/empirical/phase2_empirical_liquidation_arrivals.yaml,literal_path,config/profiles/empirical.yaml,high_path,mapping_driven_then_manual_review,profile parse; runtime equivalence
config/empirical/sensitivity/phase2_empirical_liquidation_arrivals_hurdle_lower.yaml,2,config/empirical/phase2_empirical_liquidation_arrivals.yaml,literal_path,config/profiles/empirical.yaml,high_path,mapping_driven_then_manual_review,profile parse; runtime equivalence
